image_id,image_path,true_label,predicted_probability,predicted_label_at_0_5,model_name,split,predicted_label,error_type
IMG0003812.jpg,data/FracAtlas/images/IMG0003812.jpg,1,0.7004,1,resnet50,test,1,TP
IMG0003265.jpg,data/FracAtlas/images/IMG0003265.jpg,1,0.9557,1,resnet50,test,1,TP
IMG0001781.jpg,data/FracAtlas/images/IMG0001781.jpg,1,0.786,1,resnet50,test,1,TP
IMG0002562.jpg,data/FracAtlas/images/IMG0002562.jpg,1,0.7437,1,resnet50,test,1,TP
IMG0002498.jpg,data/FracAtlas/images/IMG0002498.jpg,1,0.7075,1,resnet50,test,1,TP
IMG0000261.jpg,data/FracAtlas/images/IMG0000261.jpg,1,0.9948,1,resnet50,test,1,TP
IMG0004334.jpg,data/FracAtlas/images/IMG0004334.jpg,1,0.8872,1,resnet50,test,1,TP
IMG0003267.jpg,data/FracAtlas/images/IMG0003267.jpg,1,0.7965,1,resnet50,test,1,TP
IMG0002389.jpg,data/FracAtlas/images/IMG0002389.jpg,1,0.724,1,resnet50,test,1,TP
IMG0001763.jpg,data/FracAtlas/images/IMG0001763.jpg,1,0.7439,1,resnet50,test,1,TP
IMG0002557.jpg,data/FracAtlas/images/IMG0002557.jpg,1,0.5852,1,resnet50,test,1,TP
IMG0002664.jpg,data/FracAtlas/images/IMG0002664.jpg,1,0.8147,1,resnet50,test,1,TP
IMG0001494.jpg,data/FracAtlas/images/IMG0001494.jpg,1,0.6223,1,resnet50,test,1,TP
IMG0000207.jpg,data/FracAtlas/images/IMG0000207.jpg,1,0.618,1,resnet50,test,1,TP
IMG0001410.jpg,data/FracAtlas/images/IMG0001410.jpg,1,0.6439,1,resnet50,test,1,TP
IMG0000466.jpg,data/FracAtlas/images/IMG0000466.jpg,1,0.9598,1,resnet50,test,1,TP
IMG0003234.jpg,data/FracAtlas/images/IMG0003234.jpg,1,0.9965,1,resnet50,test,1,TP
IMG0002582.jpg,data/FracAtlas/images/IMG0002582.jpg,1,0.9898,1,resnet50,test,1,TP
IMG0000307.jpg,data/FracAtlas/images/IMG0000307.jpg,1,0.826,1,resnet50,test,1,TP
IMG0002573.jpg,data/FracAtlas/images/IMG0002573.jpg,1,0.7895,1,resnet50,test,1,TP
IMG0003255.jpg,data/FracAtlas/images/IMG0003255.jpg,1,0.9848,1,resnet50,test,1,TP
IMG0002420.jpg,data/FracAtlas/images/IMG0002420.jpg,1,0.75,1,resnet50,test,1,TP
IMG0001948.jpg,data/FracAtlas/images/IMG0001948.jpg,1,0.6125,1,resnet50,test,1,TP
IMG0002945.jpg,data/FracAtlas/images/IMG0002945.jpg,1,0.9233,1,resnet50,test,1,TP
IMG0002361.jpg,data/FracAtlas/images/IMG0002361.jpg,1,0.6327,1,resnet50,test,1,TP
IMG0003619.jpg,data/FracAtlas/images/IMG0003619.jpg,1,0.8202,1,resnet50,test,1,TP
